#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Proteobacteria	d__Archaea;p__Thermoplasmatota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Synergistota
ERR2057130	0.055044298370963134	0.017947985138611032	0.009545584	0.3168333809659903	0.5626178908259503	0	0	0.033152329236924835	0	0	0.002457845	0.000228637	0	0.001314661	0	0	0.000857388	0
ERR2057132	0.009693477	0.003405816	0.002881844	0.3143830233167409	0.2213780455855384	0	0	0.4448519779931884	0	0.000785958	0.002095887	0.000523972	0	0	0	0	0	0
ERR2057189	0.00528522	0.00528522	0	0.5742664479679241	0.3327865864771278	0	0	0.008565701	0	0	0.010570439219974486	0.061235648	0	0	0.000728996	0.001275743	0	0
ERR2057211	0.024776076278532216	0.02109217	0.002455938	0.016324761629586824	0.10762785322161225	0	0	0.8247616295868246	0	0	0.002961572	0	0	0	0	0	0	0
ERR2057228	0.034014350660020815	0.006298954	0.03883442	0.20047105219915648	0.6985265925398477	0	0.000712056	0.019006409	0	0	0	0.001917073	0	0	0	0	0.000219094	0
ERR2091847	0.010452961672473868	0.1997884519661523	0.00130662	0.24035589845694375	0.545669487	0	0.00136884	0	0	0	0.00105774	0	0	0	0	0	0	0
ERR2091848	0.015870672473610393	0.004170665	0.00479811	0.4308333948475677	0.5356905587953052	0	0.004613568	0.002399055	0	0	0.000627445	0	0	0.000996531	0	0	0	0
ERR2091856	0.009550166	0.009170329	0.013945412122198709	0.30126431168267404	0.5505995984589506	0	0.000434098	0.008736231	0	0	0.001085246	0.1049432958923436	0.000271312	0	0	0	0	0
ERR2091893	0.10589201021524991	0.034658884	0.003648304	0.4275811747537395	0.35269974461875225	0	0.000547246	0.00985042	0	0	0.002553812	0.062385991	0	0	0.000182415	0	0	0
ERR2091918	0.007138504	0.010533646731087316	0.002263428	0.6336728475668146	0.31931748933577087	0	0	0	0	0	0	0.027074084	0	0	0	0	0	0
ERR2091926	0.027001421	0.000947418	0.003079109	0.2271435338702037	0.7271435338702037	0	0.009711037	0.003552819	0	0	0.000473709	0.000473709	0	0	0.000473709	0	0	0
ERR2091980	0.050851611322141894	0.028734223747089817	0.032532778	0.2894253155250582	0.5503002083078055	0	0.00061267	0.036760200955765224	0	0	0.007413307	0.000490136	0	0.002389413	0	0.000490136	0	0
ERR2091988	0.013652694610778443	0.010419161676646707	0.010179640718562874	0.12407185628742515	0.8134730538922156	0	0.001257485	0.015568862275449102	0	0	0.002215569	0.006946108	0.000359281	0.000958084	0.000179641	0.000718563	0	0
ERR2092002	0.075484011	0.030672178	0.037035023	0.3050358929736785	0.4246791385686317	0	0.0003263	0.11480313247770285	0	0	0.005383946	0.004024364	0.00016315	0	0	0.002392865	0	0
ERR2092010	0.092656652	0.00775845	0.032961059497924494	0.38451274955524806	0.4694109507807867	0	9.8833761612967e-05	0.007560783	0	0	0.000148251	0.004299269	0	0	0	0.000593003	0	0
ERR2092020	0.019509125235997484	0.10467799454583596	0.009439899	0.23704636039437801	0.6114956996014265	0	0.002307531	0.013635410111181035	0	0	0.00188798	0	0	0	0	0	0	0
ERR2092040	0.038994095	0.005701486	0.15679087762166566	0.3750763591936469	0.4212991244145795	0	0	0.001934433	0	0	0	0.000203625	0	0	0	0	0	0
ERR2092076	0.013905579	0.005150215	0.018540772532188842	0.36832618025751074	0.5917596566523605	0	0.000944206	0.001030043	0	0	0	0	0.000343348	0	0	0	0	0
ERR2092201	0.080594185	0.011378002528445006	0.060050569	0.2100189633375474	0.5442477876106194	0.036188369152970926	0	0.046302149	0	0	0.001580278	0	0	0.007743363	0	0	0.001896334	0
ERR2092220	0.024684804246848043	0.00796284	0.00928998	0.5950895819508958	0.3347710683477107	0	0	0.023556735235567353	0	0	0.000530856	0.003915063	0	0	0.000199071	0	0	0
ERR2092256	0.013855741182710157	0.010143198090692125	0.000331477	0.6176743569345001	0.35799522673031026	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR2092263	0.016020764342611654	0.000447507	0.005638593	0.49091560010740176	0.47256779736865656	0	0.000358006	0.010919180166472748	0	0	0.000268504	0.002148035	0	0.000358006	0.000179003	0.000179003	0	0
ERR2092321	0.004152374	0.007402058	0.013720888246975989	0.7725221159053981	0.19311548414274537	0	0	0.009087079	0	0	0	0	0	0	0	0	0	0
ERR2092363	0.009669065	0.004431655	0.010820143884892086	0.32097841726618703	0.6147338129496402	0	0.000460432	0.026762589928057554	0	0	0.00057554	0.010589928057553957	0	0	0	0.000633094	0.000345324	0
ERR2092367	0.010947527368818422	0.007323518	0.00392601	0.4856172140430351	0.4431861079652699	0	0.000755002	0.015930539826349566	0	0	0.021064552661381655	0.000679502	0	0.010570026425066062	0	0	0	0
ERR2092410	0.013510132599449587	0.047035276457343005	0.032899675	0.4555291468601451	0.3727795846885164	0.013134851138353765	0	0.030460345	0	0	0.002314236	0.004691018	0	0.00425319	0.000688016	0	0.022704528396297222	0
ERR2092419	0.001082044	0.039971994	0.016867163	0.707020559	0.21978231812106166	0.000509197	0	0.012729934	0	0	0.001145694	0	0	0	0	0	0.000891095	0
ERR2303812	0.028324255046459468	0.011406600448574175	0.013200897148349888	0.262544056	0.6754886254405639	0	0.001025312	0.003460429	0	0.00032041	0.000512656	0.003588593	0	0.000128164	0	0	0	0
ERR2303830	0.006739842	0.009628346	0.003562488	0.8103215867513961	0.1563643366069709	0	0	0.010687463893703062	0	0	0.001444252	0	0	0.001251685	0	0	0	0
ERR2303837	0.004889976	0.038252228	0.015852985251202777	0.2794384415174698	0.660541052	0	0	0.001025317	0	0	0	0	0	0	0	0	0	0
ERR2303905	0.028027476255088196	0.005893826	0.028239484396200814	0.19335142469470828	0.7356682496607869	0	0.000763229	0.000720828	0	0	0.000339213	0.006911465	0	0	0	0	0	8.480325644504748e-05
ERR2303943	0.006194348	0.013859852884243129	0.004878049	0.20178087495160665	0.767402245	0	0	0.002555168	0	0	0.000464576	0.002710027	0	0.000154859	0	0	0	0
ERR2303949	0.026388125343595383	0.012827560930914422	0.015942826	0.5209822246655672	0.3745647791827011	0	0	0.013743815283122594	0	0.000916254	0.010995052226498075	0.022723108	0	0.000549753	0	0	0	0.000366502
ERR2304091	0.020263852242744063	0.003166227	0.007493404	0.3202110817941953	0.6441160949868074	0	0	0.001266491	0	0	0.000949868	0.002532982	0	0	0	0	0	0
ERR2304118	0.001493528	0.004853966	0.015474610023232659	0.4291818785263857	0.5079654829074013	0	8.297378028542981e-05	0.011533355459674743	0	0	0.001244607	0.004148689	8.297378028542981e-05	0.023689014	0.000124461	0	0	0.000124461
ERR2304121	0.014062573734132415	0.01505356	0.003397669	0.3569911754990326	0.5914775140389789	0	0	0.017649001934783633	0	0	0.001038177	0.000330329	0	0	0	0	0	0
ERR2304146	0.060174585	0.002289639	0.007298226	0.15898683457355467	0.7685317687464225	0	0	0	0	0	0.000214654	0.001860332	0	0	0.000643961	0	0	0
ERR2304149	0.047089171	0.024176824642152647	0.021192655910171464	0.3075716959182641	0.5860603914824744	0	0	0.008294977	0	0	0.004805017	0.000708108	0	0	0	0	0.000101158	0
ERR2306153	0.031623204	0.006886946	0.015708426835874024	0.7676494106115711	0.11741339730196806	0	7.73814129846011e-05	0.047615362789857875	0	0	0.000412701	0.000103175	0	0.012458407490520776	0	0	5.158760865640073e-05	0
ERR2306159	0.001411016	0.010518484	0.000230894	0.7716975807486082	0.18035352369224456	0	0	0.002103697	0	0	0.000410477	0.033274327201826624	0	0	0	0	0	0
ERR2306189	0.00568227	0.00258285	0.000437098	0.449733768	0.482357149	0	0.000357625	0.018079949137725503	0	0	0.0051657	0.035087022	0	0	0.000357625	0.000158945	0	0
ERR2306204	0.032396924531588246	0.046654557	0.004653015	0.5366393789345343	0.3552464604742591	0	0.000522531	0.009853442	0	0	0.000547413	0.013436512478538904	4.976486103162557e-05	0	0	0	0	0
ERR2306245	0.035839141	0.008566203	0.003310722	0.11024934595883593	0.8229111198573843	0	0.00085662	0.004306253	0	0	0.000555646	0.012849304285416618	4.6303799226726555e-05	0	4.6303799226726555e-05	0.000463038	0	0
ERR2306250	0.003244443	0.020220203	0.013019634110604094	0.5518901494536778	0.4065181898103571	0	0	0.002951396	0	0	0.002030393	0.000125591	0	0	0	0	0	0
ERR2308540	0.011802666213806573	0.019444680309077013	0.028105629617050182	0.15012312133820158	0.7857688715292519	0	0.000169823	0.004330475	0	0	0	0.000254734	0	0	0	0	0	0
ERR2308543	0.048874273	0.062990134	0.017758664305590692	0.44629395395901844	0.39924108272198333	0	0.000101189	0.001973185	0	0	0.000101189	0.021907412092081965	0	0	0.000202378	0	0.000556539	0
ERR2308569	0.020140105078809107	0.03765324	0.014010507880910683	0.46409807355516636	0.3283712784588441	0	0	0.001751313	0	0	0.042031524	0.087565674	0	0	0	0	0	0.004378284
ERR2308574	0.012095554883580285	0.059268219	0.0081645	0.45146658602963413	0.4523737526459026	0	0.001511944	0.002116722	0	0	0.003023889	0.007559722	0	0.002419111	0	0	0	0
ERR2308704	0.010769527297258228	0.015226714209993737	0.004674023	0.2245940345974076	0.7226425095166964	4.8185804462005495e-05	0.001252831	0.000505951	0	0	0.006794198	0.013371560738206525	0	0	0.000120465	0	0	0
ERR2308705	0.023307661126874747	0.009323064	0.014389947304418322	0.61633563	0.332792866	0	0.000405351	0.001013377	0	0	0.002432104	0	0	0	0	0	0	0
ERR2308706	0.006209894	0.01883668	0.003311944	0.5829020906644587	0.3699027116539019	0	0	0.001862968	0	0	0.014075760712067896	0.000827986	0.000413993	0.001034982	0	0	0	0.000620989
ERR2308710	0.042674616695059626	0.006473595	0.031005111	0.038074957	0.8784497444633731	0	0.001959114	0.000511073	0	0	0	0.000851789	0	0	0	0	0	0
